t,gas_price,power_price,hydrogen_price,heat_demand,local_heat_demand,supply_temperature,return_temperature,solar_thermal_heat_profile,normalized_solar_thermal_heat_profile,normalized_pv_profile,heatpump_s1.delta_T_min,heatpump_s1.R,heatpump_s1.k,heatpump_s1.T_q,heatpump_s1.T_k,heatpump_s1.p1,heatpump_s1.p2,heatpump_s1.p3,heatpump_s1.p4,heatpump_s1.T1,heatpump_s1.T2,heatpump_s1.T3,heatpump_s1.T4,heatpump_s1.h1,heatpump_s1.h2,heatpump_s1.h3,heatpump_s1.h4,heatpump_s1.electrical_efficiency_compressor,heatpump_s1.n,heatpump_s1.z,heatpump_s2.delta_T_min,heatpump_s2.R,heatpump_s2.k,heatpump_s2.T_q,heatpump_s2.T_k,heatpump_s2.p1,heatpump_s2.p2,heatpump_s2.p3,heatpump_s2.p4,heatpump_s2.T1,heatpump_s2.T2,heatpump_s2.T3,heatpump_s2.T4,heatpump_s2.h1,heatpump_s2.h2,heatpump_s2.h3,heatpump_s2.h4,heatpump_s2.electrical_efficiency_compressor,heatpump_s2.n,heatpump_s2.z,chp_1.bin,chp_1.gas,chp_1.power,chp_1.heat,chp_1.co2,chp_1.waste_heat,chp_1.hydrogen,chp_1.natural_gas,chp_2.bin,chp_2.gas,chp_2.power,chp_2.heat,chp_2.co2,chp_2.waste_heat,chp_2.hydrogen,chp_2.natural_gas,electrical_grid.power_balance,electrical_grid.power_supply,electrical_grid.power_feedin,hydrogen_grid.hydrogen_supply,waste_heat_grid.heat_balance,waste_heat_grid.heat_supply,waste_heat_grid.heat_dissipation,waste_heat_grid.heat_feedin,local_heat_grid.heat_balance,local_heat_grid.Z1_heat_feedin,local_heat_grid.Z2_heat_feedin,local_heat_grid.district_heat_feedin,ngas_grid.ngas_supply,heat_grid.heat_balance,heat_grid.heat_feedin,heat_grid.heat_supply,heat_grid.excess_heat_feedin,heat_grid.FW_to_NW,heat_grid.bin_excess_active,heat_grid.bin_FW_to_NW_active,battery_storage.power_balance,battery_storage.power_charging,battery_storage.power_discharging,battery_storage.power_content,battery_storage.bin_discharge,battery_storage.bin_charge,battery_storage.bin_switch,heat_storage.heat_balance,heat_storage.heat_charging,heat_storage.heat_discharging,heat_storage.heat_content,heat_storage.bin_charge,heat_storage.bin_discharge,pv.power,solar_thermal.bin,solar_thermal.heat,heatpump_s1.power,heatpump_s1.heat_input,heatpump_s1.heat,heatpump_s1.capacity_compressor,heatpump_s1.volume_flow,heatpump_s1.massflow_refigerant,heatpump_s1.swept_volume,heatpump_s2.power,heatpump_s2.heat_input,heatpump_s2.heat,heatpump_s2.capacity_compressor,heatpump_s2.volume_flow,heatpump_s2.massflow_refigerant,heatpump_s2.swept_volume,geo_heat_storage.heat_balance,geo_heat_storage.heat_charging,geo_heat_storage.heat_discharging,geo_heat_storage.heat_content,geo_heat_storage.bin_charge,geo_heat_storage.bin_discharge,stratified_storage.Q_dot_ST,stratified_storage.Q_dot_WP,stratified_storage.Q_dot_Z1_FW,stratified_storage.Q_dot_Z1_NW,stratified_storage.Q_dot_Z2_NW,stratified_storage.U_Z1,stratified_storage.U_Z2,heatpump_s1.ideal_cop,heatpump_s1.d,heatpump_s1.real_cop,heatpump_s2.ideal_cop,heatpump_s2.d,heatpump_s2.real_cop
129,70.037,119.14,189.13813527585262,113.9445,3.1911326538110556,80.0,55.0,0.0182836236598116,0.0182836236598116,0.029,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-99.53185915343914,0.5965608465608465,100.12841999999999,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.1911326538110556,0.0,229.38550046772684,0.0,115.976,2.031499999999994,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,0.0,-2.031499999999994,2.031499999999994,0.0,1149.7147261365665,1.0,0.0,0.02842,1.0,0.1349331426094096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.880835803541,1.0,1.0,0.1349331426094096,2.5869047619047616,0.0,0.0,3.1911326538110556,13.47173900170187,35.79778086983634,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
130,70.037,113.79,189.13813527585262,111.2235,3.266972828894292,80.0,55.0,0.0886052401291255,0.0886052401291255,0.045,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.54753915343915,0.5965608465608465,96.1441,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.266972828894292,0.0,229.38550046772684,0.0,115.976,4.752499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-4.752499999999998,4.752499999999998,0.0,1154.4672261365665,1.0,0.0,0.0441,1.0,0.6539066721529462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.880835803541,1.0,1.0,0.6539066721529462,2.5869047619047616,0.0,0.0,3.266972828894292,14.125645673854816,35.11771280284681,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
131,70.037,113.52,189.13813527585262,87.779,3.337309988400028,80.0,55.0,0.1166206399311714,0.1166206399311714,0.06,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.49259145696218,4.6162085430378115,48.108799999999995,38.757249766136574,0.0,1.9,0.0,1.9,0.0,0.0,3.337309988400028,0.0,114.69275023386342,0.0,81.87899999999999,0.0,5.9,0.0,1.0,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,23.891,0.0,23.891,1130.5762261365664,0.0,1.0,0.0588,1.0,0.860660322692045,0.019647696476964818,0.13231707317073202,0.15,0.017682926829268336,0.03042155210643023,0.12195121951219542,0.007301172505543255,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.13231707317073202,0.0,0.13231707317073202,3247.74851873037,1.0,1.0,0.860660322692045,2.5869047619047616,5.9,0.0,3.337309988400028,9.08630599654686,34.36730757635154,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
132,70.037,113.52,189.13813527585262,79.052,3.146762167898189,80.0,55.0,0.1926920619285957,0.1926920619285957,0.589,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.01101145696218,0.6162085430378114,48.627219999999994,38.757249766136574,0.0,1.9,0.0,1.9,0.0,0.0,3.146762167898189,0.0,114.69275023386342,0.0,79.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.0,1.0,21.064000000000007,0.0,21.064000000000007,1109.5122261365664,0.0,1.0,0.57722,1.0,1.4220674170330363,0.019647696476964818,0.13231707317073202,0.15,0.017682926829268336,0.03042155210643023,0.12195121951219542,0.007301172505543255,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.13231707317073202,0.0,0.13231707317073202,3247.6162016571993,1.0,1.0,1.4220674170330363,2.5869047619047616,0.0,0.0,3.146762167898189,10.508373413579896,33.807450170358116,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
133,70.037,113.52,189.13813527585262,68.2665,3.098987165487714,80.0,55.0,0.141162661797735,0.141162661797735,0.104,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,83.42213307232137,18.644983100007135,35.55545132486231,8.584940571363859,1.6661814813931866,21.07013651031503,62.35199656200634,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-28.472342253446286,0.5965608465608465,29.068903100007134,37.133999934075554,0.0,2.05,1.2161814813931864,3.2661814813931866,0.0,0.0,3.098987165487714,0.0,109.88913313824582,0.0,68.2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,-0.0,0.0,3.5050486751376866,0.0,3.5050486751376866,1106.0071774614287,0.0,1.0,0.10192,1.0,1.0417804440672844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3247.6162016571993,1.0,1.0,1.0417804440672844,2.5869047619047616,0.0,0.0,3.098987165487714,11.550153857647182,33.295367766775165,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
134,70.037,113.52,189.13813527585262,71.61,3.1361747927528687,80.0,55.0,0.0338544908337155,0.0338544908337155,0.109,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,1.0,63.601,10.322,29.205999999999996,6.553499999999998,1.6,16.063863423760523,47.53713657623948,-18.15425915343915,2.5965608465608465,20.750819999999997,32.127726847521046,0.0,2.7350000000000003,0.46499999999999986,3.2,0.0,0.0,3.1361747927528687,0.0,95.07427315247897,0.0,65.71,0.0,5.9,0.0,1.0,0.0,-2.0,2.0,0.0,6.0,0.0,1.0,1.0,7.298000000000009,0.0,7.298000000000009,1098.7091774614287,0.0,1.0,0.10682,1.0,0.24984614235282038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,-0.685,0.685,0.0,3248.3012016571993,1.0,1.0,0.24984614235282038,2.5869047619047616,5.9,0.0,3.1361747927528687,5.9,32.74609773592706,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
135,70.037,119.14,189.13813527585262,83.8105,3.185140994101184,80.0,55.0,0.0,0.0,0.052,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.55439915343915,0.5965608465608465,96.15096,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.185140994101184,0.0,229.38550046772684,0.0,115.97599999999998,38.065499999999986,5.9,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,-0.0,1.0,-38.065499999999986,38.065499999999986,0.0,1136.7746774614286,1.0,0.0,0.05096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,5.9,0.0,3.185140994101184,0.0,32.14786150373064,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
136,70.037,147.22,189.13813527585262,97.569,3.287608954903479,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.287608954903479,0.0,229.38550046772684,0.0,115.976,18.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,-18.407,18.407,0.0,1155.1816774614285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,3.287608954903479,0.0,31.447157310731917,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
137,70.037,153.4,189.13813527585262,105.67099999999999,3.569903748844632,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-99.50343915343915,0.5965608465608465,100.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.569903748844632,0.0,229.38550046772684,0.0,115.976,10.305,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,-0.0,1.0,-10.305,10.305,0.0,1165.4866774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,3.569903748844632,0.0,30.464158323792045,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
138,70.037,153.4,189.13813527585262,108.177,4.044793373013147,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-93.50343915343915,2.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,4.044793373013147,0.0,229.38550046772684,0.0,115.976,7.798999999999992,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,4.0,0.0,1.0,1.0,-7.798999999999992,7.798999999999992,0.0,1173.2856774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,4.044793373013147,0.0,29.00626971268366,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
139,70.037,153.4,189.13813527585262,109.81949999999999,4.087907471427858,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-99.50343915343915,0.5965608465608465,100.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,4.087907471427858,0.0,229.38550046772684,0.0,115.976,6.156500000000008,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,-6.156500000000008,6.156500000000008,0.0,1179.4421774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,4.087907471427858,0.0,27.505267003160565,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
140,70.037,147.22,189.13813527585262,108.8905,4.195991593699581,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,4.195991593699581,0.0,229.38550046772684,0.0,115.976,7.085500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-7.085500000000003,7.085500000000003,0.0,1186.5276774614285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,4.195991593699581,0.0,25.896180171365746,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
141,70.037,133.18,189.13813527585262,107.30850000000001,4.0863379645155,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,4.0863379645155,0.0,229.38550046772684,0.0,115.976,8.667499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-8.667499999999997,8.667499999999997,0.0,1195.1951774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,4.0863379645155,0.0,24.396746968755007,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
142,70.037,125.27,189.13813527585262,111.8585,3.8069241711665107,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-91.50343915343915,4.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.8069241711665107,0.0,229.38550046772684,0.0,115.976,4.117499999999993,0.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,1.0,1.0,-4.117499999999993,4.117499999999993,0.0,1199.3126774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,3.8069241711665107,0.0,23.17672755949326,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
143,70.037,127.15,189.13813527585262,103.218,3.378984046073698,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-99.50343915343915,0.5965608465608465,100.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,3.378984046073698,0.0,229.38550046772684,0.0,115.976,12.757999999999996,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,-0.0,1.0,-12.757999999999996,12.757999999999996,0.0,1212.0706774614287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,3.378984046073698,0.0,22.384648275324324,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
144,70.037,124.78,189.13813527585262,104.7065,2.866254411101642,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.866254411101642,0.0,229.38550046772684,0.0,115.976,11.2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-11.2695,11.2695,0.0,1223.3401774614288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.866254411101642,0.0,22.105298626127443,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
145,70.037,114.12,189.13813527585262,104.1905,2.463584803640704,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.463584803640704,0.0,229.38550046772684,0.0,115.976,11.785500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-11.785500000000006,11.785500000000006,0.0,1235.1256774614287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.463584803640704,0.0,22.2286185843915,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
146,70.037,113.79,189.13813527585262,104.261,2.459646920159855,80.0,55.0,0.0,0.0,0.0,5,488,1.31,289.15,308.15,550000.0,1600000,1600000,550000.0,281.15,358.15,313.15,281.15,1480,1625,395,395,0.9,25.0,6,5,488,1.31,303.15,353.15,1000000,4500000,4500000,1000000,298.15,418.15,358.15,298.15,1490,1710,650,650,0.9,25.0,6,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,1.0,153.45,48.05,57.988,15.762,1.9,38.757249766136574,114.69275023386342,-95.50343915343915,0.5965608465608465,96.1,77.51449953227315,0.0,2.05,1.75,3.8,0.0,0.0,2.459646920159855,0.0,229.38550046772684,0.0,115.976,11.715000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-11.715000000000003,11.715000000000003,0.0,1246.8406774614286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965608465608465,2.05,2.5869047619047616,0.5369047619047618,0.3550824523809524,2.4404761904761907,0.08521978857142856,0.0,0.0,0.0,3248.3012016571993,1.0,1.0,-0.0,2.5869047619047616,0.0,0.0,2.459646920159855,0.0,22.35587642613641,9.7859375,0.6436288679546543,6.298511875,5.969166666666666,0.6119323747033366,3.6527263333333333
